cluster_id,center_lat,center_lon,listing_count,avg_price,max_price,total_value,tier
1,41.401705301177245,2.2079841365909396,154,320.84415584415586,974.0,49410.0,Premium
0,41.390468511443174,2.166430862725834,3741,315.16279069767444,999.0,1179024.0,Premium
2,41.41323394375283,2.209151296340116,13,265.3076923076923,350.0,3449.0,Premium
5,41.40260688402539,2.1349676310476533,10,243.5,350.0,2435.0,Premium
3,41.428625595170544,2.1833369674306704,36,237.77777777777777,250.0,8560.0,Premium
4,41.40333602259019,2.146080130001293,17,219.94117647058823,242.0,3739.0,Premium
