cluster_id,center_lat,center_lon,listing_count,avg_price,max_price,total_value,tier
4,41.372994152255316,2.16918496445863,7,1681.0,2250.0,11767.0,Luxury
3,41.38439662856896,2.177971031133634,21,1464.4285714285713,2497.0,30753.0,Luxury
1,41.37979368063029,2.1537004389602736,48,1454.8958333333333,2343.0,69835.0,Luxury
0,41.403130000000004,2.172812222222222,9,1389.5555555555557,1800.0,12506.0,Luxury
5,41.409009173097786,2.1807452062589623,11,1330.1818181818182,2000.0,14632.0,Luxury
2,41.395080575752594,2.166940419969673,41,1259.0,2294.0,51619.0,Luxury
