cluster_id,center_lat,center_lon,listing_count,avg_price,max_price,total_value,tier
4,40.72052789998372,-73.99231737955729,3,3468.0,4100.0,10404.0,Ultra Luxury
3,40.73936666666666,-74.00489333333333,3,3376.3333333333335,3900.0,10129.0,Ultra Luxury
1,40.76059994113708,-73.97427298957928,16,3215.6875,4527.0,51451.0,Ultra Luxury
6,40.705275,-74.007506,4,3177.75,3488.0,12711.0,Ultra Luxury
2,40.749354000000004,-73.97768566666666,3,3074.6666666666665,3999.0,9224.0,Ultra Luxury
5,40.77731470000001,-73.96312150000001,3,2862.3333333333335,2946.0,8587.0,Ultra Luxury
0,40.77312973633213,-73.98563340009618,4,2508.75,2535.0,10035.0,Ultra Luxury
